Latitude,Longitude,Elevation,Name
45.97923515435401,7.816767089804549,2.72301884765625,D0862
45.979242469560035,7.81676709316565,2.7225071044921876,D0864
45.97924978476606,7.816767096526751,2.721995361328125,D0866
45.979273722084535,7.816757862463423,2.723203572591146,D0867
45.97929765940301,7.816748628400096,2.7244117838541664,D0869
45.97932159672148,7.816739394336769,2.7256199951171873,D0870
45.97934553403996,7.816730160273441,2.7268282063802083,D0872
45.97936947135843,7.816720926210114,2.728036417643229,D0874
45.97939340867691,7.816711692146787,2.72924462890625,D0875
45.97941734599539,7.816702458083459,2.730452840169271,D0877
45.97944128331386,7.816693224020132,2.7316610514322917,D0878
45.979465220632335,7.816683989956805,2.7328692626953126,D0880
45.97948915795081,7.816674755893477,2.7340774739583336,D0882
45.97951309526928,7.81666552183015,2.735285685221354,D0883
45.97953703258776,7.816656287766823,2.736493896484375,D0885
45.97954829227765,7.8166669420970765,2.7359926486545136,D0886
45.97955955196754,7.81667759642733,2.7354914008246527,D0888
45.97957081165743,7.816688250757584,2.7349901529947913,D0890
45.97958207134732,7.816698905087837,2.734488905164931,D0891
45.97959333103721,7.81670955941809,2.7339876573350694,D0893
45.9796045907271,7.816720213748344,2.7334864095052085,D0894
45.97961585041699,7.816730868078597,2.732985161675347,D0896
45.97962711010688,7.816741522408851,2.732483913845486,D0898
45.979638369796774,7.816752176739104,2.731982666015625,D0899
45.97963790463873,7.816760765730203,2.732063299005682,D0901
45.97963743948068,7.816769354721303,2.7321439319957386,D0902
45.97963697432264,7.816777943712402,2.7322245649857955,D0904
45.97963650916459,7.8167865327035,2.7323051979758524,D0906
45.97963604400655,7.8167951216946,2.732385830965909,D0907
45.979635578848495,7.816803710685699,2.732466463955966,D0909
45.97963511369045,7.816812299676798,2.7325470969460226,D0910
45.9796346485324,7.816820888667897,2.7326277299360795,D0912
45.97963418337436,7.816829477658996,2.7327083629261364,D0914
45.97963371821631,7.816838066650095,2.732788995916193,D0915
45.97963325305827,7.816846655641195,2.73286962890625,D0917
45.97963278790022,7.816855244632293,2.732950261896307,D0918
45.97963232274218,7.816863833623392,2.7330308948863635,D0920
45.97963185758413,7.816872422614491,2.7331115278764204,D0922
45.979631392426086,7.816881011605591,2.7331921608664773,D0923
45.97963092726804,7.8168896005966895,2.733272793856534,D0925
45.97963046210999,7.816898189587788,2.733353426846591,D0926
